status,yolo_conf,box_x1,box_y1,box_x2,box_y2,box_w,box_h,n_measured,n_valid,measured_pixel,std_pixel,measured_mm,image,specimen_id,is_ng,true_mm,split,error_mm,predicted_ng
ok,0.9531239867210388,1123,1285,1324,2020,201,735,31,27,578.4864867024389,0.33156178203344955,20.020298919481366,20260916_155404.jpg,S06,False,20.012,val,0.00829891948136563,False
ok,0.9537162780761719,1122,1285,1324,2020,202,735,31,27,578.8063830740476,0.2816013399138985,20.031369914448543,20260916_155406.jpg,S06,False,20.012,val,0.019369914448542858,True
ok,0.9534128904342651,1123,1285,1324,2020,201,735,31,29,579.0,0.26770351292965044,20.038070621937035,20260916_155407.jpg,S06,False,20.012,val,0.026070621937034133,True
ok,0.9548683166503906,1086,1152,1295,1909,209,757,31,30,593.5800162819922,0.3888109113241,20.542656797977713,20260916_155448.jpg,S07,False,20.014,val,0.5286567979777139,True
ok,0.9545398354530334,1087,1152,1295,1908,208,756,31,31,593.4464283342263,0.36023328431613283,20.538033577370506,20260916_155449.jpg,S07,False,20.014,val,0.5240335773705063,True
ok,0.9544882774353027,1087,1153,1295,1908,208,755,31,30,593.2316590338014,0.40117200232230427,20.53060082709531,20260916_155451.jpg,S07,False,20.014,val,0.51660082709531,True
ok,0.95421302318573,1087,1153,1295,1908,208,755,31,30,593.1880562573336,0.3308767846243818,20.52909181929881,20260916_155452.jpg,S07,False,20.014,val,0.5150918192988101,True
ok,0.9545144438743591,1087,1153,1295,1908,208,755,31,31,593.5992363611374,0.3424026386635087,20.543321967758835,20260916_155453.jpg,S07,False,20.014,val,0.5293219677588361,True
ok,0.9551100134849548,1086,1152,1295,1908,209,756,31,31,593.3629035731382,0.3508266200079053,20.535142946867282,20260916_155454.jpg,S07,False,20.014,val,0.5211429468672826,True
ok,0.954509973526001,1087,1153,1296,1909,209,756,31,31,593.3283579030315,0.39378532884599443,20.533947388011878,20260916_155456.jpg,S07,False,20.014,val,0.5199473880118788,True
ok,0.9545274972915649,1087,1152,1295,1908,208,756,31,29,593.1541352348321,0.3491630612195525,20.527917878289387,20260916_155501.jpg,S07,False,20.014,val,0.5139178782893872,True
ok,0.9544547200202942,1087,1153,1295,1908,208,755,31,31,593.335937560536,0.41570463017509174,20.53420970530439,20260916_155503.jpg,S07,False,20.014,val,0.5202097053043921,True
ok,0.9542091488838196,1087,1152,1295,1908,208,756,31,29,593.429077968134,0.3535784760761648,20.537433114743433,20260916_155504.jpg,S07,False,20.014,val,0.5234331147434332,True
ok,0.9541518092155457,1087,1153,1295,1908,208,755,31,30,593.5394239623879,0.36127492762861135,20.541251976273152,20260916_155505.jpg,S07,False,20.014,val,0.5272519762731527,True
ok,0.9541955590248108,1087,1152,1295,1908,208,756,31,30,593.3681250089546,0.40385542814361824,20.535323650666314,20260916_155507.jpg,S07,False,20.014,val,0.5213236506663144,True
ok,0.9546628594398499,1086,1152,1295,1908,209,756,31,31,593.6188807401907,0.4571375205257724,20.544001821739478,20260916_155508.jpg,S07,False,20.014,val,0.5300018217394786,True
ok,0.9547135829925537,1086,1152,1295,1908,209,756,31,31,593.4805195368167,0.42241831694728776,20.53921340798379,20260916_155509.jpg,S07,False,20.014,val,0.5252134079837916,True
ok,0.9530024528503418,1151,1280,1342,2013,191,733,31,22,589.1068547959135,0.5843599456888069,20.387849326887252,20260916_155732.jpg,N01,True,20.405,val,-0.01715067311274865,True
ok,0.9522913694381714,1151,1280,1342,2013,191,733,31,22,589.2335077829566,0.5703114622816744,20.392232541911174,20260916_155733.jpg,N01,True,20.405,val,-0.01276745808882751,True
ok,0.951854407787323,1151,1280,1342,2013,191,733,31,27,588.9942084339294,1.6051048540562043,20.383950854077685,20260916_155734.jpg,N01,True,20.405,val,-0.02104914592231566,True
ok,0.9532883763313293,1151,1280,1342,2014,191,734,31,22,589.2004145500774,0.6166016832495403,20.39108724910022,20260916_155736.jpg,N01,True,20.405,val,-0.013912750899780946,True
ok,0.9523413181304932,1150,1280,1342,2014,192,734,31,22,589.1454955123869,0.6614052032620066,20.389186607380477,20260916_155737.jpg,N01,True,20.405,val,-0.01581339261952408,True
ok,0.9525353312492371,1150,1281,1342,2014,192,733,31,23,589.3105727272009,0.777275939626475,20.394899610642163,20260916_155738.jpg,N01,True,20.405,val,-0.010100389357837969,True
ok,0.9529581069946289,1150,1280,1342,2013,192,733,31,25,588.9664030655093,0.6872624448742773,20.382988564032658,20260916_155739.jpg,N01,True,20.405,val,-0.022011435967343118,True
