status,yolo_conf,box_x1,box_y1,box_x2,box_y2,box_w,box_h,n_measured,n_valid,measured_pixel,std_pixel,measured_mm,image,specimen_id,is_ng,true_mm,split,error_mm,predicted_ng
ok,0.9362808465957642,1091,1167,1297,1909,206,742,31,31,593.5405404499797,0.35881858239449393,20.54157849662901,20260916_155453.jpg,S07,False,20.014,val,0.5275784966290118,True
ok,0.9352884888648987,1091,1167,1297,1908,206,741,31,31,593.4172415897764,0.3402712175703325,20.537311301647698,20260916_155454.jpg,S07,False,20.014,val,0.5233113016476985,True
ok,0.9354212284088135,1092,1167,1296,1908,204,741,31,31,593.400000733595,0.39636722737660984,20.536714620584718,20260916_155456.jpg,S07,False,20.014,val,0.5227146205847184,True
ok,0.9326947331428528,1092,1166,1297,1909,205,743,31,30,593.2632076990634,0.3892209192141903,20.531980411773144,20260916_155501.jpg,S07,False,20.014,val,0.517980411773145,True
ok,0.9335718750953674,1091,1167,1297,1909,206,742,31,31,593.3534481426198,0.3953427698532212,20.535103502831895,20260916_155503.jpg,S07,False,20.014,val,0.5211035028318953,True
ok,0.9346436262130737,1092,1167,1297,1908,205,741,31,30,593.4450077445445,0.37761827686354876,20.538272248051268,20260916_155504.jpg,S07,False,20.014,val,0.5242722480512683,True
ok,0.9363899230957031,1091,1166,1297,1908,206,742,31,31,593.5833335019121,0.37252690297969404,20.543059502180395,20260916_155505.jpg,S07,False,20.014,val,0.5290595021803952,True
ok,0.9387329816818237,1092,1166,1297,1908,205,742,31,31,593.425925664287,0.4459564741870063,20.537611844889607,20260916_155507.jpg,S07,False,20.014,val,0.5236118448896079,True
ok,0.9355483055114746,1091,1166,1297,1908,206,742,31,31,593.5758619637325,0.40793907683826286,20.54280092306482,20260916_155508.jpg,S07,False,20.014,val,0.5288009230648214,True
ok,0.9355883598327637,1091,1166,1296,1908,205,742,31,31,593.4337748612057,0.4357977621156565,20.537883494227188,20260916_155509.jpg,S07,False,20.014,val,0.5238834942271886,True
ok,0.9158546924591064,1150,1285,1342,2028,192,743,31,22,589.1068547959135,0.6185908243658227,20.388135057326053,20260916_155732.jpg,N01,True,20.405,val,-0.01686494267394778,True
ok,0.9153519868850708,1150,1285,1342,2028,192,743,31,23,589.2415251901731,0.5974820345357383,20.392795804631973,20260916_155733.jpg,N01,True,20.405,val,-0.012204195368028081,True
ok,0.9150341153144836,1150,1285,1342,2028,192,743,31,26,588.9941397212535,1.4137810685977916,20.384234151834196,20260916_155734.jpg,N01,True,20.405,val,-0.020765848165805068,True
ok,0.9161788821220398,1150,1285,1342,2028,192,743,31,27,589.1709957153186,1.5797306697614577,20.390354881653145,20260916_155736.jpg,N01,True,20.405,val,-0.014645118346855668,True
ok,0.9174677133560181,1149,1285,1342,2028,193,743,31,26,589.022318435981,1.2693054852850143,20.385209376340462,20260916_155737.jpg,N01,True,20.405,val,-0.019790623659538653,True
ok,0.9179221987724304,1149,1285,1342,2028,193,743,31,25,589.3169643663022,0.7550450292082005,20.39540664526133,20260916_155738.jpg,N01,True,20.405,val,-0.009593354738672843,True
ok,0.9175985455513,1149,1285,1342,2028,193,743,31,25,588.9664030655093,0.927116853950459,20.383274226349123,20260916_155739.jpg,N01,True,20.405,val,-0.021725773650878466,True
